Date/Time,ZONE1:Zone Total Internal Total Heating Energy [J](Hourly),ZONE2:Zone Total Internal Total Heating Energy [J](Hourly),ZONE3:Zone Total Internal Total Heating Energy [J](Hourly),ZONE4:Zone Total Internal Total Heating Energy [J](Hourly),ZONE1:Zone People Occupant Count [](Hourly),ZONE1:Zone People Total Heating Energy [J](Hourly),ZONE2:Zone People Occupant Count [](Hourly),ZONE2:Zone People Total Heating Energy [J](Hourly),ZONE3:Zone People Occupant Count [](Hourly),ZONE3:Zone People Total Heating Energy [J](Hourly),ZONE4:Zone People Occupant Count [](Hourly),ZONE4:Zone People Total Heating Energy [J](Hourly),ZONE1:Zone Lights Total Heating Energy [J](Hourly),ZONE2:Zone Lights Total Heating Energy [J](Hourly),ZONE3:Zone Lights Total Heating Energy [J](Hourly),ZONE4:Zone Lights Total Heating Energy [J](Hourly),ZONE1:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE2:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE3:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE4:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE2:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE3:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE4:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE2:Zone Mean Radiant Temperature [C](Hourly),ZONE3:Zone Mean Radiant Temperature [C](Hourly),ZONE4:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE2:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE3:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE4:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE1:Zone Air Temperature [C](Hourly),ZONE1:Zone Air Relative Humidity [%](Hourly),ZONE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE2:Zone Air Temperature [C](Hourly),ZONE2:Zone Air Relative Humidity [%](Hourly),ZONE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE3:Zone Air Temperature [C](Hourly),ZONE3:Zone Air Relative Humidity [%](Hourly),ZONE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE4:Zone Air Temperature [C](Hourly),ZONE4:Zone Air Relative Humidity [%](Hourly),ZONE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE1:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE2:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE3:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE4:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly) 
 01/09  15:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,316976.2323619906,264954.1876266931,193101.08275325708,239651.79989798455,18.69205601971945,18.704279114100215,18.529700251658608,18.692880384061188,9.878326333724962,9.735809417999592,9.878326357896098,9.735809391675597,20.00000000000002,52.081262164789318,20.0,24.0,19.999999999999934,51.58498451309648,20.0,24.0,20.000000000000037,52.08126117453299,20.0,24.0,20.000000000000026,51.58498247937643,20.0,24.0,8329303.833857468,1017507.3415796288,8071463.221837666,0.0,8341760.8630100539,867093.6057150986,8070430.805787084,0.0,8412039.23685376,1017580.0581734243,8071463.221865882,0.0,8339522.729809799,867092.1143907295,8070430.80575823,0.0,0.174030871640798,0.1740128915316126,0.1740308716412755,0.1740128915311454 
 01/09  16:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,273623.95993495939,199246.57079426645,143403.1997645622,157204.01824358013,18.711909836067226,18.730564102694044,18.614995397743614,18.763995386719605,9.593982700766304,9.568599292330005,9.593982698929418,9.568599298888321,19.999999999999976,51.093999415085047,20.0,24.0,19.999999999999916,51.007013887695489,20.0,24.0,19.999999999999984,51.09399991702903,20.0,24.0,19.999999999999944,51.007013892056907,20.0,24.0,9055435.375319668,769963.7197835672,8671673.76600116,0.0,9061990.706444895,724063.4738511543,8671338.256639669,0.0,9095231.359613063,769990.1331170618,8671673.766005215,0.0,9036161.201390088,724047.4971946079,8671338.25664061,0.0,0.17394737627054566,0.17394422633248575,0.17394737627052948,0.17394422633259366 
 01/09  17:00:00,3307500.0,3307500.0,3307500.0,3307500.0,6.25,1687500.0,6.25,1687500.0,6.25,1687500.0,6.25,1687500.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,24006.46130991301,15756.271065571036,11619.206077969333,11420.289444567807,18.49399802539426,18.54022339172998,18.478559137970067,18.62028865215785,9.394365254260994,9.330916573428015,9.394365190553938,9.330916483135916,20.000000000000044,50.41283895916491,20.0,24.0,19.999999999999927,50.19777853738034,20.0,24.0,20.000000000000037,50.41283995994792,20.0,24.0,19.999999999999955,50.197777541508539,20.0,24.0,9949135.422223283,540203.9440302216,8748454.362444099,0.0,9941715.161741985,484886.90230274127,8748041.56670165,0.0,9936484.014092133,540199.3329988207,8748454.362458509,0.0,9885308.299500132,484864.56964662668,8748041.566685806,0.0,0.17382993873585055,0.17382216360996326,0.17382993873610973,0.1738221636096625 
 01/09  18:00:00,2463750.0,2463750.0,2463750.0,2463750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,18.335749754506418,18.39604684779468,18.36387522445304,18.50582351725446,8.859910893998415,8.66782369748074,8.859910867771858,8.667823710139464,19.999999999999934,48.63360265262821,20.0,24.0,19.999999999999955,48.0078604560669,20.0,24.0,19.999999999999976,48.63360319711784,20.0,24.0,19.999999999999927,48.0078608989717,20.0,24.0,10422913.0712038,641359.7804493827,8773664.847593908,0.0,10407591.517353643,498090.382122241,8772589.399373807,0.0,10383802.982675976,641338.264073319,8773664.847635823,0.0,10329528.066469983,498057.27199065816,8772589.399321359,0.0,0.17361907641575889,0.17359651865573526,0.17361907641662087,0.17359651865468155 
 01/09  19:00:00,1620000.0,1620000.0,1620000.0,1620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,17.385388109229966,17.46978427164053,17.515969884272747,17.658303759586344,7.739218446093191,7.615182016919129,7.739218410440906,7.61518183068543,16.07220786942491,57.705867375600629,16.0,100.0,16.059634157713185,57.26469821405956,16.0,100.0,16.072396409157738,57.70522107822641,16.0,100.0,16.05986012253024,57.26391312882722,16.0,100.0,5257657.291538311,676445.6912453612,5602195.431049758,0.0,5229280.429920569,515789.7105705757,5588558.0095294709,0.0,5177277.644274428,679197.3707286683,5602385.511195188,0.0,5118675.960276678,515835.2216227946,5588780.849784435,0.0,0.170919824766216,0.17090025303132065,0.17091993543531257,0.17090038560085864 
 01/09  20:00:00,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,16.48276287558215,16.57984099182691,16.652058850252805,16.80121054850868,7.505182864533187,7.536851323573065,7.505182820350442,7.536851304901692,16.000000045671539,57.04032900016316,16.0,100.0,16.000001458950423,57.16637671633495,16.0,100.0,16.0000000449382,57.04032898863602,16.0,100.0,16.000001395357086,57.16637675009424,16.0,100.0,29739.524454259095,338752.91834473758,5747918.842923001,0.0,2159.0879572105455,396415.34841159559,5747838.0322155109,0.0,29737.416474112724,424511.9461900117,5747918.839559986,0.0,2158.883384073542,499604.680596143,5747837.882775904,0.0,0.1709903065932088,0.1709937808979389,0.17099030659245727,0.1709937808612595 
 01/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.520106499601673,15.626932815764098,15.696891350124086,15.851607462519885,7.169411269810529,6.8131974436297659,7.169411305854457,6.813197527579347,16.000000000000669,55.75622412550064,16.0,100.0,16.000000001054464,54.43558132803077,16.0,100.0,16.000000000000644,55.75622416540119,16.0,100.0,16.00000000095134,54.43558123511024,16.0,100.0,191130.29952648414,702740.8511744732,5803923.838949598,0.0,120694.78942589213,542960.8112069718,5803037.988929292,0.0,102775.8179837755,716060.5179747347,5803923.838981746,0.0,45933.41297607156,576864.9224857806,5803037.9885877999,0.0,0.1708665599323004,0.1708302282984063,0.1708665599333988,0.1708302282957883 
 01/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.042142096128087,15.151639426065776,15.210927998847377,15.367154705061788,6.3953615109774779,6.149104771346489,6.39536150283512,6.149104836501983,16.0,52.85540407801236,16.0,100.0,16.000000000000826,51.9729805869678,16.0,100.0,16.0,52.85540407484306,16.0,100.0,16.000000000000726,51.9729806235554,16.0,100.0,541007.2629394347,193451.7340161584,6189268.697203354,0.0,585148.0637763566,21671.927183930853,6187717.010481423,0.0,430816.31105237876,193433.7505978246,6189268.697211123,0.0,473072.8156287416,21669.96409029897,6187717.0104961399,0.0,0.17070230545288127,0.17067805716510135,0.17070230545276897,0.17067805716610638 
 01/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.737412764918075,14.847047966144134,14.894774160305803,15.048991689960744,6.615270463987792,6.727526301234207,6.615270497213892,6.727526306365596,16.0,53.66223646888985,16.0,100.0,16.000000000000005,54.07814705799822,16.0,100.0,16.0,53.66223673922794,16.0,100.0,16.0,54.07814678580896,16.0,100.0,738137.6913628429,0.0,6416298.060728794,0.0,575903.2986105876,10138.21481236166,6416844.381906519,0.0,623933.077363265,0.0,6416298.060721641,0.0,454894.56788395,10137.146210574218,6416844.3819202,0.0,0.17066026046927908,0.17067168494148014,0.17066026046918737,0.17067168494155195 
 01/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.497274852390099,14.60760687473133,14.646756541557453,14.797999088002565,6.47214230172566,6.319176224102247,6.472142293115369,6.319176244229102,16.0,53.13767982621036,16.0,100.0,15.999999999999999,52.584164004585598,16.0,100.0,16.0,53.13767929745146,16.0,100.0,16.00000000000001,52.5841631730724,16.0,100.0,765902.9277904807,283411.2269637091,6649522.409911026,0.0,695511.0958755975,207806.2958070073,6649081.06099801,0.0,649200.6052710107,283382.5222908156,6649522.409926036,0.0,571750.7084646612,207784.02300252283,6649081.060960097,0.0,0.17057416248831623,0.17055898176170326,0.17057416248874666,0.17055898176069518 
 01/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.282313733254826,14.395556612818794,14.430117148321303,14.57921013116094,5.850204379595923,5.5025580980028769,5.850204421156441,5.50255815340947,15.999999999999995,50.904990066361,16.0,100.0,15.999999999999993,49.69298768229069,16.0,100.0,16.0,50.90498956585632,16.0,100.0,15.999999999999995,49.692987376387097,16.0,100.0,906082.8547417286,450354.97584358599,7085341.742546356,0.0,837217.1609984557,200151.68682886748,7083806.37332913,0.0,784104.4400480656,450307.4497143414,7085341.742573219,0.0,709933.3023807311,200129.64408649197,7083806.37328257,0.0,0.1704137260521187,0.17038054133783935,0.1704137260526858,0.17038054133689305 
 01/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.116933919433807,14.229272163208585,14.256110735374259,14.40502664016249,5.53374592085569,5.488397585141912,5.533745905142896,5.488397609991342,16.000000000000005,49.796317430639138,16.0,100.0,16.0,49.64548123116353,16.0,100.0,16.0,49.79631793003589,16.0,100.0,15.999999999999999,49.645481258253479,16.0,100.0,1139905.9358359818,54498.057906846894,7047899.633854939,0.0,1120591.8489886756,0.0,7047272.027714597,0.0,1017698.3745475672,54492.21076304329,7047899.63385218,0.0,989785.5691401751,0.0,7047272.027741481,0.0,0.1703043546352964,0.17030022874088844,0.17030435463505515,0.1703002287418094 
 01/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.968291442451586,14.079716715038425,14.098157417041885,14.246307548866954,5.59571747598158,5.536456650488765,5.595717500540495,5.536456627593805,16.000000000000005,50.01194475972948,16.0,100.0,16.000000000000005,49.813301729201558,16.0,100.0,15.999999999999995,50.011945274872328,16.0,100.0,16.000000000000005,49.81330194718376,16.0,100.0,1107286.9911318224,215914.3939692545,7020197.70657065,0.0,1023216.5924934429,209412.30612705864,7020282.408681922,0.0,985611.1048111388,215891.54042905759,7020197.706580524,0.0,890314.0046549913,209388.17298964994,7020282.40865127,0.0,0.17027641559418039,0.1702709885597297,0.17027641559456073,0.17027098855868715 
 01/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.817186514287757,13.930313986381047,13.944133953339313,14.087295289752163,5.096917467029657,4.844222379242194,5.096917450432273,4.844222393043203,16.000000000000005,48.30668473870761,16.0,100.0,15.999999999999995,47.46179067731804,16.0,100.0,15.999999999999999,48.30668450614139,16.0,100.0,16.000000000000005,47.46179042743239,16.0,100.0,1179973.0829857225,275177.6826836515,7223031.543106217,0.0,1118487.0703667293,83979.36736379196,7221837.536420487,0.0,1054862.3502696506,275147.9467331928,7223031.543123722,0.0,985098.5600491907,83969.65667249101,7221837.536393816,0.0,0.1701534572423827,0.17013039070271716,0.17015345724268203,0.17013039070233938 
 01/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.671524205680479,13.787653841869322,13.799143867529545,13.93929158086461,4.857673743512818,4.778256932803406,4.857673746095154,4.778256935122946,16.0,47.505827044492189,16.0,100.0,16.00000000000001,47.24313484585002,16.0,100.0,15.999999999999999,47.505826803480228,16.0,100.0,15.999999999999993,47.243135568068399,16.0,100.0,1280420.3341573047,55209.258175866344,7638580.41738384,0.0,1242140.1126020677,1190.9523203307458,7638075.428372584,0.0,1149847.8396266064,55203.105651021666,7638580.417387868,0.0,1106374.9259563708,1190.8144675734661,7638075.428375514,0.0,0.17008156298848235,0.17007439725926946,0.17008156298851519,0.17007439725939089 
 01/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.614893432912508,14.714552536635152,14.665527341228199,14.792151392976486,4.55821888476122,4.381215470957912,4.558218745585307,4.38121417987405,19.99794891292717,36.17817438012664,20.0,24.0,20.000502533409649,35.73054161986605,20.0,24.0,19.998186332312718,36.17764136605292,20.0,24.0,20.00084402028752,35.72977956774498,20.0,24.0,4331555.366469173,466266.2978223547,11331200.35599484,0.0,4191042.625636993,382724.4269757965,11332512.078002284,0.0,4224585.594035313,466254.78721916067,11331389.834716473,0.0,4062328.386126922,391514.77532791989,11332786.782182498,0.0,0.17227346629706323,0.17225942044284762,0.17227360508401694,0.1722596199891694 
 01/10  07:00:00,843750.0,843750.0,843750.0,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24067437506543,15.34120127314631,15.277314332772037,15.404091172811912,4.411510586167665,4.4471079089611449,4.411510558898967,4.447107887980571,20.000000000000008,35.801820406962388,20.0,24.0,19.99999999999999,35.89419611600531,20.0,24.0,19.999999999999998,35.80182075124727,20.0,24.0,19.999999999999987,35.89419573331602,20.0,24.0,2929770.649668882,189808.7141577171,12079530.153801069,0.0,2959270.351603533,158815.8961197613,12079221.969471325,0.0,2816111.825537917,189790.45495247885,12079530.153811656,0.0,2813864.256081726,158795.55098952203,12079221.969277755,0.0,0.1723244236235517,0.17232770655982833,0.17232442362320919,0.1723277065590234 
 01/10  08:00:00,2463750.0,2463750.0,2463750.0,2463750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,16.0813563668239,16.17612198215998,16.12557618816587,16.24791627160694,4.799802660423389,4.9068969842548129,4.799802681671331,4.906897002289417,19.999999999999948,36.78851725885459,20.0,24.0,20.000000000000079,37.0646312516624,20.0,24.0,20.0,36.78851616704649,20.0,24.0,19.999999999999976,37.064631256821048,20.0,24.0,16234884.395763588,89150.18716698469,12195138.09107841,0.0,16241264.456784618,171810.15549143847,12195997.245511679,0.0,16125490.16751437,89141.88223776255,12195138.09105563,0.0,16111828.76356128,171791.14761502518,12195997.245531312,0.0,0.1723177053921783,0.17232751436994035,0.17231770539188297,0.17232751437022984 
 01/10  09:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,85704.46640895918,86553.32904447445,46657.383694028824,59182.40513961687,16.631364801255299,16.722857455477535,16.67395406443676,16.80042372938487,5.660560456362659,5.873170081858391,5.660560410653019,5.873170088483623,20.000000000000097,39.06278737813704,20.0,24.0,20.0000000000002,39.64083989168751,20.0,24.0,19.999999999999927,39.06278927693045,20.0,24.0,19.999999999999927,39.640841857896898,20.0,24.0,14466481.327858989,408191.202186284,11932397.91583139,0.0,14459167.404814054,568786.7374623567,11934032.53199538,0.0,14364517.286227094,408156.5952164318,11932397.915780619,0.0,14338487.522269031,568728.6894321166,11934032.532048705,0.0,0.17233774247539525,0.17235828399577422,0.1723377424747782,0.1723582839964404 
 01/10  10:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,510270.81173236216,567396.6451214164,205958.80665850076,262420.9899368926,17.00785672615576,17.11508669786931,16.96302172101377,17.108648908132478,5.83289700251919,5.794764504501543,5.832897019987549,5.794764517406695,19.99999999999994,39.5289453119285,20.0,24.0,19.999999999999948,39.425618908762427,20.0,24.0,19.999999999999884,39.52894571053654,20.0,24.0,20.000000000000055,39.42561812013097,20.0,24.0,13939824.306268823,827416.7978487094,11744268.249376374,0.0,13904340.599863107,824233.8317761443,11744237.614127757,0.0,13906373.897908248,827395.1947732447,11744268.249387982,0.0,13855007.127598908,824199.5285239768,11744237.614108345,0.0,0.17232898622679486,0.1723253160084713,0.1723289862270301,0.17232531600810906 
 01/10  11:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1195642.1001794697,1271933.6304393996,390862.3294722868,513317.8614134016,17.493289801804637,17.608795550087537,17.202257374819945,17.375158201366799,5.815055835241565,5.872844224273148,5.8150558231815039,5.87284417504605,19.999999999999898,39.48069818714384,20.0,24.0,20.000000000000026,39.64059027999416,20.0,24.0,19.999999999999998,39.48069777902604,20.0,24.0,19.99999999999992,39.64059107954669,20.0,24.0,13106696.418096852,613560.5199372844,11361625.795129756,0.0,13043657.749955282,629483.0957280356,11361772.365216963,0.0,13255424.589406863,613634.8670731214,11361625.795113977,0.0,13169773.77097128,629550.1181587103,11361772.365241202,0.0,0.1723272725396607,0.1723329542261982,0.17232727253933065,0.17233295422666754 
 01/10  12:00:00,4151250.0,4151250.0,4151250.0,4151250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1585087.0928145254,1525959.960211191,491721.0132592518,660081.0412314298,17.83349939423421,17.89997181949228,17.313239633557289,17.51511639685997,5.483731648670468,5.269928516088914,5.483731665525677,5.269928511401544,20.000000000000019,38.591599405211848,20.0,24.0,19.99999999999991,38.02855452753806,20.0,24.0,19.999999999999934,38.59160054709381,20.0,24.0,19.999999999999976,38.028554496488009,20.0,24.0,13007874.901764714,959954.9760529455,11212444.871023817,0.0,12971360.211849066,858073.9811875706,11211465.354190797,0.0,13306159.757743067,960202.3617827447,11212444.871075023,0.0,13185308.033908528,858230.3709127688,11211465.354121767,0.0,0.17230455326738013,0.17228456109564403,0.1723045532682822,0.1722845610944541 
 01/10  13:00:00,4151250.0,4151250.0,4151250.0,4151250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,2022644.3893457677,1824265.795574237,542193.638411233,695878.1157745143,18.26074504667449,18.272306963899088,17.459393755320204,17.679914472392555,5.352541751502983,5.5250566176648949,5.352541768176169,5.525056632340315,19.99999999999994,38.24355567790105,20.0,24.0,19.999999999999884,38.71917299356067,20.0,24.0,19.999999999999998,38.24355487231393,20.0,24.0,20.00000000000001,38.71917155296357,20.0,24.0,12175923.536818954,212830.6348385283,10735560.532905098,0.0,12147121.186694492,241207.63397080516,10735927.098075575,0.0,12623293.35130104,212902.0598571541,10735560.532861397,0.0,12462184.28905618,241270.4271585353,10735927.09814489,0.0,0.17236943620877263,0.1723863601364851,0.17236943620777976,0.1723863601379101 
 01/10  14:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,2102901.222894256,1700945.8482460003,576708.7067357205,589440.4100761361,18.658347947157386,18.588900990323908,17.697610085950939,17.880318578686916,6.144008778453412,6.18523554184022,6.144008715353657,6.185235542698982,19.999999999999927,40.38939395921458,20.0,24.0,19.999999999999969,40.50966579377977,20.0,24.0,20.00000000000002,40.38939316914744,20.0,24.0,19.999999999999856,40.50966618108858,20.0,24.0,10993781.893569857,757179.6671298731,10303832.105114287,0.0,11033617.283823058,861418.2716296183,10304753.014608715,0.0,11568156.55020613,757555.9876558525,10303832.105110817,0.0,11450768.716250666,861726.9636285311,10304753.014595502,0.0,0.1725408364267583,0.17254511900047773,0.17254083642702937,0.17254511899990056 
 01/10  15:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1299395.7823762564,908635.8771510713,459962.2801576335,416770.09827615748,18.558387817278587,18.44889821622973,17.817361643027163,17.96815363062476,5.552652686201687,5.399924986649811,5.5526527122395319,5.399924954826845,19.999999999999998,38.76997117309464,20.0,24.0,19.999999999999873,38.36041707256851,20.0,24.0,20.000000000000005,38.769970793169928,20.0,24.0,20.000000000000026,38.36041667688964,20.0,24.0,11432405.917776185,967556.5791560102,10661133.935059317,0.0,11514013.64822389,849659.5647986974,10660060.470417194,0.0,11916111.68148755,967957.4600080759,10661133.935091153,0.0,11833922.90688539,849892.2636392217,10660060.470383306,0.0,0.1725859611748399,0.1725713688109326,0.17258596117524475,0.1725713688105113 
 01/10  16:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,402150.07305442958,273622.6321462116,184914.3227230617,183964.16583466487,18.219771391976427,18.193925897686556,17.811092228153837,17.977650319745466,5.509365569368313,5.6010088387178789,5.509365580236564,5.601008880688531,19.99999999999992,38.65369499822573,20.0,24.0,20.000000000000026,38.903362146776739,20.0,24.0,19.999999999999987,38.65369461543974,20.0,24.0,20.000000000000055,38.90336214099837,20.0,24.0,12584579.289585757,550162.1417221724,11437240.955743287,0.0,12621488.48486606,580147.9479175436,11437550.308408348,0.0,12859235.243874547,550295.8686586901,11437240.955718397,0.0,12780264.442259679,580227.2689978314,11437550.308446877,0.0,0.17273941657400727,0.17274833618611397,0.1727394165735279,0.1727483361867903 
